"Según el artículo 152 de la Constitución española, ¿qué tipo de funciones tiene el Consejo de Gobierno autonómico?",Funciones administrativas y legislativas.,Funciones ejecutivas y administrativas.,Funciones legislativas y ejecutivas.,Funciones ejecutivas.,2,El artículo 152 de la Constitución española establece que el Consejo de Gobierno autonómico tiene funciones ejecutivas y administrativas.,Constitución Española
¿De qué forma se denominan los capítulos del título VIII de la Constitución española?,De la organización territorial del estado; de la administración local; de las comunidades autónomas.,Principios generales; de la Administración local; de las comunidades autónomas.,De la administración; principios generales; de la administración local y de las comunidades autónomas.,De la organización territorial del estado; de las comunidades autónomas; de la Administración local.,2,El título VIII de la Constitución española se divide en los capítulos: Principios generales; de la Administración local; de las comunidades autónomas.,Constitución Española
¿Cómo se denomina el título VIII de la Constitución española?,De la Administración Local y de las comunidades autónomas.,De las comunidades autónomas.,De la organización territorial del Estado.,De la organización administrativa del Estado.,3,El título VIII de la Constitución española se denomina 'De la organización territorial del Estado'.,Constitución Española
"De acuerdo con el artículo 137 de la Constitución española, ¿cómo se organiza territorialmente el Estado español?",En entidades locales y autonómicas.,"En municipios, en provincias y en las comunidades autónomas que se constituyan.","En municipios, mancomunidades, provincias, territorios insulares y comunidades autónomas.","En municipios, provincias, territorios insulares y en las comunidades autónomas que se constituyan.",2,"El artículo 137 de la Constitución española establece que el Estado se organiza territorialmente en municipios, provincias y comunidades autónomas.",Constitución Española
"Según el artículo 137 de la Constitución española, ¿cuál de las siguientes entidades gozan de autonomía para la gestión de sus respectivos intereses?",Las provincias.,Los municipios.,Las comunidades autónomas.,"Las respuestas a), b) y c) son correctas.",4,"El artículo 137 de la Constitución española establece que los municipios, provincias y comunidades autónomas gozan de autonomía para la gestión de sus respectivos intereses.",Constitución Española
"De acuerdo con el artículo 138 de la Constitución española, ¿quién garantiza la realización efectiva del principio de solidaridad?",El Gobierno.,El Estado.,Las Cortes Generales.,EL Senado.,2,El artículo 138 de la Constitución española establece que el Estado garantiza la realización efectiva del principio de solidaridad.,Constitución Española
"Según el artículo 138 de la Constitución española, las diferencias entre los Estatutos de las distintas Comunidades Autónomas no podrán implicar:","Privilegios económicos o sociales, excepto los recogidos en una ley.","Privilegios fiscales o sociales, en ningún caso.","Privilegios de ningún tipo, en ningún caso.","Privilegios económicos o sociales, en ningún caso.",4,El artículo 138 de la Constitución española prohíbe que las diferencias entre los Estatutos de las Comunidades Autónomas impliquen privilegios económicos o sociales en ningún caso.,Constitución Española
"Según el artículo 139 de la Constitución española, ¿quién podrá adoptar medidas que obstaculicen la libertad de circulación y el establecimiento de las personas y la libre circulación de bienes en todo el territorio nacional?","Las Cortes Generales, en cualquier caso.","El Gobierno, mediante la correspondiente delegación legislativa.",Ninguna autoridad podrá adoptar medidas que directa o indirectamente lo obstaculicen.,Las asambleas legislativas o los órganos colegiados superiores de las distintas comunidades autónomas.,3,El artículo 139 de la Constitución española establece que ninguna autoridad podrá adoptar medidas que obstaculicen la libertad de circulación y establecimiento de las personas y la libre circulación de bienes.,Constitución Española
"Según el artículo 152 de la Constitución española, ¿qué órgano culmina la organización judicial dentro del ámbito de la comunidad autónoma?",El Tribunal Superior de Justicia.,La Audiencia Provincial.,El Consejo General del Poder Judicial.,El ministerio fiscal.,1,El artículo 152 de la Constitución española establece que el Tribunal Superior de Justicia culmina la organización judicial dentro del ámbito de la comunidad autónoma.,Constitución Española
"Según el artículo 140 de la Constitución española, ¿a quién corresponde el gobierno y la administración de los municipios?",A sus respectivos ayuntamientos.,A los vecinos.,Al alcalde.,A los regidores de los ayuntamientos.,1,El artículo 140 de la Constitución española establece que el gobierno y la administración de los municipios corresponden a sus respectivos ayuntamientos.,Constitución Española
"De acuerdo con el artículo 141 de la Constitución española, ¿cuál de las siguientes entidades locales tiene personalidad jurídica propia?",La provincia.,El municipio.,Las comunidades autónomas.,Las islas.,2,El artículo 141 de la Constitución española establece que el municipio tiene personalidad jurídica propia.,Constitución Española
"Según el artículo 141 de la Constitución española, las provincias son entidades locales determinadas por la agrupación de municipios:",Y la división territorial para el cumplimiento de las actividades propias.,Y la división territorial para el cumplimiento de las actividades de las comunidades autónomas en las que se encuentren integradas.,Y sin división territorial.,Y la división territorial para el cumplimiento de las actividades del Estado.,1,El artículo 141 de la Constitución española establece que las provincias son entidades locales determinadas por la agrupación de municipios y la división territorial para el cumplimiento de las actividades propias.,Constitución Española
¿En qué título de la Constitución española se regula la organización territorial del Estado?,En el título VI.,En el título V.,En el título VIII.,En el título VII.,3,La organización territorial del Estado se regula en el título VIII de la Constitución española.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Organización de sus instituciones de autogobierno.,Nacionalidad.,Relaciones internacionales.,Legislación sobre pesos y medidas.,1,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en la organización de sus instituciones de autogobierno.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Régimen aduanero y arancelario.,"Ordenación del territorio, urbanismo y vivienda.",Comercio exterior.,Derecho de asilo.,2,"El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en la ordenación del territorio, urbanismo y vivienda.",Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Hacienda general y deuda del Estado.,Administración de justicia.,Los puertos de refugio.,Legislación mercantil.,3,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en los puertos de refugio.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Bases del régimen minero y energético.,Obras públicas de interés general.,Nacionalidad.,Espacios forestales y su aprovechamiento.,4,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en espacios forestales y su aprovechamiento.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",La pesca en aguas interiores.,Legislación básica sobre protección del medio ambiente.,Marina mercante.,Puertos de interés general.,1,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en la pesca en aguas interiores.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Control del espacio aéreo.,Ferias interiores.,Servicio meteorológico.,Correos y telecomunicaciones.,2,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en ferias interiores.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Legislación sobre propiedad intelectual e industrial.,Defensa y fuerzas armadas.,La gestión en materia de protección del medio ambiente.,Relaciones internacionales.,3,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en la gestión en materia de protección del medio ambiente.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Fomento y coordinación general de la investigación científica y técnica.,Legislación penal.,Comercio exterior.,La artesanía.,4,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en la artesanía.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Asistencia social.,Nacionalidad.,Administración de justicia.,Legislación mercantil.,1,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en asistencia social.,Constitución Española
"Según el artículo 148 de la Constitución española, las comunidades autónomas pueden asumir competencias en la materia siguiente:",Tránsito y transporte aéreo.,Promoción del deporte.,Sistema monetario.,Derecho de asilo.,2,El artículo 148 de la Constitución española establece que las comunidades autónomas pueden asumir competencias en la promoción del deporte.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",Nacionalidad.,La promoción y ordenación del turismo dentro del ámbito autonómico.,Asistencia social.,Promoción del deporte.,1,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de nacionalidad.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",La artesanía.,Relaciones internacionales.,El fomento de la cultura.,La enseñanza de la lengua de la Comunidad Autónoma.,2,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de relaciones internacionales.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:","Ordenación del territorio, urbanismo y vivienda.",Espacios forestales y su aprovechamiento.,Defensa y fuerzas armadas.,Ferias interiores.,3,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de defensa y fuerzas armadas.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",La artesanía.,Los puertos y aeropuertos deportivos.,Organización de sus instituciones de autogobierno.,Administración de justicia.,4,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de administración de justicia.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",Régimen aduanero y arancelario.,El patrimonio monumental de interés para la comunidad autónoma.,Ferias interiores.,Las alteraciones de los términos municipales comprendidos en el territorio autonómico.,1,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de régimen aduanero y arancelario.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",La gestión en materia de protección del medio ambiente.,Comercio exterior.,La pesca en aguas interiores.,La caza.,2,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de comercio exterior.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",La pesca fluvial.,Los puertos de refugio.,Sistema monetario.,La asistencia social.,3,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de sistema monetario.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",El fomento de la cultura.,Promoción del deporte.,"Ordenación del territorio, urbanismo y vivienda.",Hacienda general y deuda del Estado.,4,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de hacienda general y deuda del Estado.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",Marina mercante.,Los puertos de refugio.,La caza.,La pesca fluvial.,1,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de marina mercante.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",La pesca en aguas interiores.,Legislación penal.,La artesanía.,Ferias interiores.,2,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de legislación penal.,Constitución Española
"Según el artículo 149 de la Constitución española, el Estado tiene la competencia exclusiva en la materia siguiente:",El patrimonio monumental de interés para la comunidad autónoma.,La caza.,Bases del régimen minero y energético.,Espacios forestales y su aprovechamiento.,3,El artículo 149 de la Constitución española establece que el Estado tiene competencia exclusiva en materia de bases del régimen minero y energético.,Constitución Española
"Según el artículo 149 de la Constitución española, en materia de relaciones internacionales:",Es una competencia exclusiva de la comunidad autónoma.,Es una competencia exclusiva del Estado.,Es una competencia de desarrollo legislativo y ejecución autonómica.,Es una competencia compartida del Estado.,2,El artículo 149 de la Constitución española establece que las relaciones internacionales son una competencia exclusiva del Estado.,Constitución Española
"Según el artículo 149 de la Constitución española, en materia de las bases del régimen jurídico de las administraciones públicas:",Es una competencia exclusiva del Estado.,Es una competencia de desarrollo legislativo y ejecución autonómica.,Es una competencia exclusiva de la comunidad autónoma.,Es una competencia compartida del Estado.,1,El artículo 149 de la Constitución española establece que las bases del régimen jurídico de las administraciones públicas son una competencia exclusiva del Estado.,Constitución Española
"Según el artículo 149 de la Constitución española, en materia de comercio exterior:",Es una competencia exclusiva de la comunidad autónoma.,Es una competencia compartida del Estado.,Es una competencia exclusiva del Estado.,Es una competencia de desarrollo legislativo y ejecución autonómica.,3,El artículo 149 de la Constitución española establece que el comercio exterior es una competencia exclusiva del Estado.,Constitución Española
"Según el artículo 149 de la Constitución española, ¿a quién corresponderá la competencia sobre las materias que no hayan sido asumidas por los estatutos de autonomía?",A la comunidad autónoma.,Al Estado.,A la comunidad autónoma o al Estado dependiendo de la materia.,"Al Estado, sólo en caso de conflicto.",2,El artículo 149 de la Constitución española establece que la competencia sobre las materias no asumidas por los estatutos de autonomía corresponde al Estado.,Constitución Española
"Según el artículo 157 de la Constitución española, los recursos de las comunidades autónomas serán constituidas, entre otros:",Por impuestos cedidos parcialmente por el Estado.,Por el producto de las operaciones de débito.,Por el producto de las operaciones de crédito.,Las respuestas a) y c) son correctas.,4,"El artículo 157 de la Constitución española establece que los recursos de las comunidades autónomas se constituyen, entre otros, por impuestos cedidos parcialmente por el Estado y por el producto de las operaciones de crédito.",Constitución Española
"Según el artículo 138 de la Constitución española, El Estado garantiza, entre las diversas partes del territorio español, la realización efectiva del principio:",De autonomía.,De equilibrio.,De solidaridad.,De justicia.,3,El artículo 138 de la Constitución española establece que el Estado garantiza la realización efectiva del principio de solidaridad.,Constitución Española
"Según el artículo 140 de la Constitución española, los regidores de los ayuntamientos son elegidos:",Por los vecinos del municipio.,Por los partidos políticos.,"Mediante sufragio universal, igual, libre, directo y secreto.",Las respuestas a) y c) son correctas.,4,"El artículo 140 de la Constitución española establece que los regidores de los ayuntamientos son elegidos por los vecinos del municipio mediante sufragio universal, igual, libre, directo y secreto.",Constitución Española
De acuerdo con el artículo 135 de la Constitución española:,"Una ley orgánica tiene que fijar el déficit estructural máximo permitido al Estado, a las comunidades autónomas y a las entidades locales.",Las entidades locales tienen que presentar equilibrio presupuestario.,"El Estado, las comunidades autónomas y las entidades locales tienen que estar autorizados por ley para emitir deuda pública o contraer crédito.","Los límites de déficit estructural y de volumen de deuda pública sólo se pueden rebasar en casos de catástrofes naturales, recesión económica o situaciones de emergencia extraordinaria, valorados por la mayoría absoluta de los miembros del Congreso y del Senado.",4,"Según el artículo 135 de la Constitución española, los límites de déficit estructural y de volumen de deuda pública sólo se pueden rebasar en casos excepcionales, como catástrofes naturales, recesión económica o situaciones de emergencia extraordinaria, y deben ser valorados por la mayoría absoluta de los miembros del Congreso y del Senado.",Constitución Española
De acuerdo con el artículo 137 de la Constitución española:,El Estado se organiza territorialmente en municipios y en comunidades autónomas.,El Estado se organiza territorialmente en municipios y en las comunidades autónomas que se constituyan.,"El Estado se organiza territorialmente en municipios, en provincias y en las comunidades autónomas que se constituyan.","El Estado se organiza territorialmente en municipios, en provincias, en islas y en las comunidades autónomas que se constituyan.",3,"Según el artículo 137 de la Constitución española, el Estado se organiza territorialmente en municipios, provincias y las comunidades autónomas que se constituyan.",Constitución Española
"De acuerdo con los artículos 137, 140 y 141 de la Constitución española:",Los municipios y las provincias tienen autonomía para la gestión de sus respectivos intereses.,Las islas tienen que tener una administración propia en forma de cabildos o consejos.,Las respuestas a) y b) son correctas.,Ninguna de las respuestas anteriores es correcta.,3,"Según los artículos 137, 140 y 141 de la Constitución española, los municipios y provincias tienen autonomía para gestionar sus intereses, y las islas deben tener una administración propia en forma de cabildos o consejos.",Constitución Española
El artículo 142 de la Constitución española garantiza:,El principio de suficiencia financiera de las haciendas locales.,El principio de autonomía financiera de las haciendas locales.,Las respuestas a) y b) son correctas.,Ninguna de las respuestas anteriores es correcta.,3,"Según el artículo 142 de la Constitución española, se garantizan tanto el principio de suficiencia financiera como el de autonomía financiera de las haciendas locales.",Constitución Española
El artículo 141 de la Constitución española garantiza:,La posibilidad de crear federaciones de municipios distintas de la provincia.,La posibilidad de crear agrupaciones de municipios distintas de la provincia.,La posibilidad de crear federaciones de municipios distintas de la comunidad autónoma.,La posibilidad de crear agrupaciones de municipios distintas de la comunidad autónoma.,2,"Según el artículo 141 de la Constitución española, se garantiza la posibilidad de crear agrupaciones de municipios distintas de la provincia.",Constitución Española
"De acuerdo con el artículo 142 de la Constitución española, las haciendas locales se tienen que sostener fundamentalmente por los ingresos siguientes:",Tributos propios.,Participación en tributos del Estado.,Participación en tributos de la respectiva comunidad autónoma.,Todas las respuestas anteriores son correctas.,4,"Según el artículo 142 de la Constitución española, las haciendas locales se sostienen fundamentalmente por tributos propios, participación en tributos del Estado y participación en tributos de la respectiva comunidad autónoma.",Constitución Española
"De acuerdo con los artículos 148 y 149 de la Constitución española y con los artículos 30 a 32 del Estatuto de autonomía de las Illes Balears, la competencia de la Comunidad Autónoma de las Illes Balears en materia de régimen local:",Es una competencia exclusiva que incluye toda la función legislativa y la función ejecutiva.,Es una competencia no exclusiva que incluye el despliegue de la legislación básica estatal.,Es una competencia no exclusiva que incluye la función ejecutiva.,Las respuestas b) y c) son correctas.,4,"Según los artículos 148 y 149 de la Constitución española y los artículos 30 a 32 del Estatuto de autonomía de las Illes Balears, la competencia en materia de régimen local es no exclusiva e incluye el despliegue de la legislación básica estatal y la función ejecutiva.",Constitución Española
"De acuerdo con los artículos 31 y 133 de la Constitución española, las corporaciones locales:","Tienen potestad originaria para establecer tributos propios, mediante las ordenanzas correspondientes.","Tienen potestad derivada para exigir los tributos propios que establezca a este efecto el legislador estatal, mediante, si procede, las ordenanzas correspondientes.","Tienen potestad derivada para exigir los tributos propios que establezca a este efecto el legislador de la respectiva comunidad autónoma, mediante, si procede, las ordenanzas correspondientes.",Las respuestas b) y c) son correctas.,4,"Las corporaciones locales tienen potestad derivada para exigir tributos propios establecidos por el legislador estatal o autonómico, según los artículos 31 y 133 de la Constitución.",Constitución Española
La última reforma del Estatuto de autonomía de las Illes Balears fue aprobada y publicada:,El año 1994.,El año 1999.,El año 2007.,El año 2009.,3,"La última reforma del Estatuto de autonomía de las Illes Balears fue aprobada en 2007, según la Ley Orgánica 1/2007, de 28 de febrero.",Estatuto de Autonomia de les Illes Balears
"La Ley Orgánica 1/2007, de 28 de febrero, de reforma del Estatuto de autonomía de las Illes Balears consta de:","Un preámbulo,diez títulos y disposiciones.","Una exposición de motivos, un preámbulo, ocho títulos y disposiciones.","Una exposición de motivos, un preámbulo, nueve títulos y disposiciones.","Una exposición de motivos, un preámbulo, nueve títulos y una disposición Final.",4,"La Ley Orgánica 1/2007 consta de una exposición de motivos, un preámbulo, nueve títulos y una disposición final, según su estructura oficial.",Estatuto de Autonomia de les Illes Balears
¿Qué título del Estatuto de autonomía de las Illes Balears regula la materia sobre financiación y hacienda?,El título V.,El título VI.,El título VII.,El título VIII.,2,"El título VI del Estatuto de autonomía de las Illes Balears regula la materia sobre financiación y hacienda, según el artículo correspondiente.",Estatuto de Autonomia de les Illes Balears
¿Cuántas reformas han modificado el Estatuto de autonomía de las Illes Balears hasta el día de hoy?,Una.,Dos.,Tres.,Cuatro.,2,"Hasta la fecha, el Estatuto de autonomía de las Illes Balears ha sido modificado en dos ocasiones, la última en 2007.",Estatuto de Autonomia de les Illes Balears
¿En qué parte del Estatuto de autonomía de las Illes Balears figura que la lengua catalana es un elemento identificador de nuestra sociedad?,En la exposición de motivos.,En el preámbulo.,En el título I.,En el título II.,2,El preámbulo del Estatuto de autonomía de las Illes Balears menciona que la lengua catalana es un elemento identificador de la sociedad balear.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 2 del Estatuto de autonomía de las Illes Balears, el territorio de la comunidad autónoma de las Illes Balears es el formado:","Por Mallorca, Menorca y las Islas Pitiusas.","Por Mallorca, Menorca, Ibiza y Formentera.","Por Mallorca, Menorca, Ibiza, Formentera y Cabrera.","Por Mallorca, Menorca, Ibiza, Formentera, Cabrera y por el de las otras islas menores adyacentes.",4,"El artículo 2 del Estatuto de autonomía de las Illes Balears establece que el territorio incluye Mallorca, Menorca, Ibiza, Formentera, Cabrera y otras islas menores adyacentes.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 4 del Estatuto de autonomía de las Illes Balears, sobre la lengua propia:","La lengua catalana, propia de las Illes Balears, tiene, junto con la castellana, el carácter de idioma oficial.",Todos tienen la obligación de conocerla y utilizarla.,Todos tienen el derecho y la obligación de conocerla y utilizarla.,Las respuestas a) y c) son correctas.,4,El artículo 4 establece que el catalán es idioma oficial junto con el castellano y que todos tienen el derecho y la obligación de conocerlo y utilizarlo.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 6 del Estatuto de autonomía de las Illes Balears, la bandera de las Illes Balears está constituida:","Por cinco barras rojas horizontales sobre fondo amarillo, con un castillo blanco situado en la parte superior izquierda de fondo morado y con un cuartel de Cinco torres en medio.","Por cuatro barras rojas horizontales sobre fondo amarillo, con un cuartel situado a la parte superior izquierda de fondo morado y con un castillo blanco de cinco torres en medio.","Por cuatro barras rojas horizontales sobre fondo amarillo, con un castillo blanco situado en la parte superior izquierda de fondo morado y con un cuartel de cinco torres en medio.","Por cinco barras rojas horizontales sobre fondo amarillo, con un cuartel situado a la parte superior izquierda de fondo morado y con un castillo blanco de cinco torres en medio.",2,El artículo 6 describe la bandera de las Illes Balears con cuatro barras rojas horizontales sobre fondo amarillo y un cuartel morado con un castillo blanco de cinco torres.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 9 del Estatuto de autonomía de las Illes Balears, ¿los ciudadanos españoles residentes en el extranjero gozan de los derechos políticos que figuran en el Estatuto?",No.,Sí.,Sí y también sus descendientes.,"Sí, siempre que acrediten en el consulado de España correspondiente que han tenido su última vecindad administrativa en las Illes Balears.",4,El artículo 9 establece que los ciudadanos españoles residentes en el extranjero gozan de los derechos políticos si acreditan su última vecindad administrativa en las Illes Balears.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 12 del Estatuto de autonomía de las Illes Balears, las instituciones propias de la Comunidad Autónoma de las Illes Balears han de promover como principios rectores de la política económica y social:","El desarrollo sostenible encaminado a la plena ocupación, la cohesión social y el progreso científico y técnico.",El desarrollo sostenible encaminado a la plena ocupación y la cohesión social.,La plena igualdad de todos los ciudadanos.,Las respuestas b) y c) son correctas.,1,"El artículo 12 menciona que las instituciones deben promover el desarrollo sostenible, la plena ocupación, la cohesión social y el progreso científico y técnico.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 15 del Estatuto de autonomía de las Illes Balears, los ciudadanos de las Illes Balears tienen el derecho a participar en condiciones de igualdad en los siguientes asuntos públicos:",Derecho a elegir a los miembros de los órganos representativos de la comunidad autónoma.,Derecho a promover y presentar iniciativas legislativas.,Derecho a participar directamente en la elaboración de leyes.,Las respuestas a) b) y c) son correctas.,4,"El artículo 15 establece que los ciudadanos tienen derecho a elegir representantes, promover iniciativas legislativas y participar en la elaboración de leyes.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 16 del Estatuto de autonomía de las Illes Balears, la Carta de derechos sociales de la Comunidad Autónoma de las Illes Balears se elabora:",Mediante un decreto del Gobierno.,Mediante un acuerdo de Consejo de Gobierno.,Mediante una ley de Parlamento.,Mediante una ley de las Cortes Generales.,3,El artículo 16 establece que la Carta de derechos sociales se elabora mediante una ley del Parlamento de las Illes Balears.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 24 del Estatuto de autonomía de las Illes Balears, ¿qué actividad productiva se considera un elemento económico estratégico de las Illes Balears?",La actividad comercial.,La actividad turística.,La actividad agraria.,Las respuestas b) y c) son correctas.,4,El artículo 24 menciona que tanto la actividad turística como la agraria son elementos económicos estratégicos.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 26 del Estatuto de autonomía de las Illes Balears, ¿se garantiza la gratuidad de la enseñanza en todos los niveles educativos?",Sí.,"Sí, excepto el nivel universitario.",Únicamente en los niveles educativos obligatorios.,Únicamente en los niveles educativos obligatorios y en los niveles que se establezcan por ley.,4,El artículo 26 garantiza la gratuidad en los niveles obligatorios y en aquellos que se establezcan por ley.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:","De ferrocarriles, carreteras y caminos.",De medios de comunicación social.,De ordenación del sector pesquero.,De productos farmacéuticos.,3,El artículo 30 otorga competencia exclusiva en la ordenación del sector pesquero.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De salud y sanidad.,De régimen jurídico y sistema de responsabilidad de la Administración de la comunidad autónoma.,De salvamento marítimo.,De bienes de dominio público y patrimoniales de su titularidad.,2,El artículo 30 otorga competencia exclusiva en el régimen jurídico y sistema de responsabilidad de la Administración.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De ordenación y planificación de la actividad económica de las Illes Balears.,De régimen local.,De pesca marítima en las aguas de las Illes Balears.,De propiedad industrial.,1,El artículo 30 otorga competencia exclusiva en la ordenación y planificación de la actividad económica.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De protección de menores.,De ferias internacionales.,De servicio meteorológico de la comunidad autónoma.,Las respuestas a) y c) son correctas.,4,El artículo 30 otorga competencia exclusiva en protección de menores y servicio meteorológico.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De régimen minero y energético.,De expropiación forzosa.,De espectáculos y actividades recreativas.,De protección Civil.,3,El artículo 30 otorga competencia exclusiva en espectáculos y actividades recreativas.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De estatuto de los funcionarios de la Administración de la comunidad autónoma y de la Administración local.,De procedimiento administrativo derivado de las especialidades de la organización propia.,De medios de comunicación social.,Las respuestas b) y c) son correctas.,4,El artículo 30 otorga competencia exclusiva en procedimiento administrativo y medios de comunicación social.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De protección Civil.,De agencias de Transporte.,De pesos y medidas.,"De publicidad, sin perjuicio de la Legislación mercantil.",4,"El artículo 30 otorga competencia exclusiva en publicidad, sin perjuicio de la legislación mercantil.",Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De estadísticas de interés para la comunidad autónoma.,De sanidad vegetal y animal.,De ordenación del sector pesquero.,De legislación laboral.,1,El artículo 30 otorga competencia exclusiva en estadísticas de interés para la comunidad autónoma.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De propiedad Intelectual.,De ordenación del sector pesquero.,De salvamento marítimo.,De políticas de género.,2,El artículo 30 otorga competencia exclusiva en la ordenación del sector pesquero.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 30 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia exclusiva en materia:",De tercera edad.,De ferias y mercados no internacionales.,De formación profesional continua.,Las respuestas a) y b) son correctas.,4,El artículo 30 otorga competencia exclusiva en materia de tercera edad y ferias no internacionales.,Estatuto de Autonomia de les Illes Balears
"Según el artículo 31 del Estatuto de autonomía de las Illes Balears, la Comunidad Autónoma de las Illes Balears tiene la competencia de desarrollo legislativo y ejecución en materia:",De ordenación del sector pesquero.,De bienes de dominio público y patrimoniales de su titularidad.,De turismo.,De propiedad industrial.,3,El artículo 31 otorga competencia de desarrollo legislativo y ejecución en materia de turismo.,Estatuto de Autonomia de les Illes Balears
